location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Sector-2 IMT, Manesar - HSPCB",pm25,12.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 23:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,13.4,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 23:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,15.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 22:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,16.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 22:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,17.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 21:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,20.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 20:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,20.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 19:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,11.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 16:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,8.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 15:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,8.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 15:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,8.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 15:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,8.4,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 14:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,4.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 12:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,4.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 12:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,4.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 12:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,4.6,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-06 12:00:00,28.360699,76.93609
